976655991906291712,2018-03-22 03:05:08,Watching Extremely Loud and Incredibly Close with Max von Sydow and Thomas Horn on Brilliant,0.6333333333333333,0.0,0,0,tomhanks
976655692768702464,2018-03-22 03:03:57,RT How can you hav,0.0,0.0,0,2,tomhanks
976654264780107776,2018-03-22 02:58:16,builder You think you re TomHanks or Djokovic you ve a c,0.0,0.0,0,0,tomhanks
976654182739513351,2018-03-22 02:57:57,I just found out The Da Vinci Code got a 25 on Rotten Tomatoes Maybe I m biased towards you but that s,0.0,0.0,0,0,tomhanks
976652945168232448,2018-03-22 02:53:02,Just finished watching TheCircle Technology is unbelievable Movie was insightful but truly frightening,-0.375,-0.0,0,0,tomhanks
976651579389554690,2018-03-22 02:47:36,Hmm as JamesBond,0.0,0.0,0,0,tomhanks
976651121979772928,2018-03-22 02:45:47,,0.0,0.0,0,0,tomhanks
976650018512875522,2018-03-22 02:41:24,Happy Hob Get Morgan Freeman on the stream,0.8,0.0,0,0,tomhanks
976647592690909184,2018-03-22 02:31:45,I love sooo much Im watching saving mr banks and god this man is such a great actor,0.375,0.0,0,0,tomhanks
976647246014918656,2018-03-22 02:30:23,we are waiting for you Siren MermaidMuseum popsugarlife splashreunion,0.0,0.0,2,0,tomhanks
976645477906206721,2018-03-22 02:23:21,Me Stop running in the halls Student I m running everywhere like Forrest Gump Me Is that all ya have to s,0.0,0.0,0,0,tomhanks
976645211542650880,2018-03-22 02:22:18,Listening to the Homework Episode reminded me that each and every one of us needs something that e,0.0,0.0,0,0,tomhanks
976644136483872768,2018-03-22 02:18:01,Huge fan of and Also love Boreanaz and,0.45000000000000007,0.0,0,0,tomhanks
976642609555779584,2018-03-22 02:11:57,My latest comedy sketch on YouTube Cause who doesn t love Sketch The Muse via,0.5,0.25,1,0,tomhanks
976641758300811270,2018-03-22 02:08:34,RT I have always loved and respected but this just puts my admiration over the top TheResistance agrees with you,0.6,94.2,0,157,tomhanks
976640951270682624,2018-03-22 02:05:22,Man I loved Drunk Uncle Ned from Family Ties,0.09999999999999998,0.04999999999999999,1,0,tomhanks
976640907373002758,2018-03-22 02:05:12,our podcast just showered your unsung masterpiece CharlieWilsonsWar with all the praise,0.0,0.0,0,0,tomhanks
976640133318496256,2018-03-22 02:02:07,is sooooooooooo funny your son is hillair,0.25,0.0,0,0,tomhanks
976639998865887232,2018-03-22 02:01:35,I just want you to know I live you,0.13636363636363635,0.0,0,0,tomhanks
976638918132142080,2018-03-22 01:57:17,RT Roses are Red Violets are Blue Saving Private Ryan should ve won Best Picture over Shakespeare in Love in 1998 Wor,0.3,0.6,0,2,tomhanks
976636294506823680,2018-03-22 01:46:52,my wife s birthday is coming up and she absolutely loves you As do I But I was wondering if you might,0.2,0.0,0,0,tomhanks
976635595458949120,2018-03-22 01:44:05,I Love that you keep tweeting about lost clothing items,0.5,0.0,0,0,tomhanks
976632520757268480,2018-03-22 01:31:52,RT mix Who is the most charming Tom Perhaps can get them amp we can figure it out TomWelli,0.6,1.7999999999999998,0,3,tomhanks
976631376412860422,2018-03-22 01:27:19,RT Jon The latest from is the dante horror comedy THE BURBS It s as great as you remember My review,0.65,4.55,0,7,tomhanks
976630953576673280,2018-03-22 01:25:38,the fact that Tom Hanks is in a 25 mile radius is mind boggling Such a legend in BTR wow Trying real,0.10000000000000002,0.05000000000000001,1,0,tomhanks
